News Name,Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,News Name Suffix
motherboard.vice.com,170,170,170,170,170,170,157,157,83,93,170,170,170,170,170,170,170,170,170,170,170,149,149,149,53,149,149,149,170,161,161,161,43,161,161,161,170,170,170,170,170,170
arstechnica.com,170,170,170,170,170,170,156,156,109,66,170,170,170,170,170,170,170,170,170,170,170,153,153,153,64,153,153,153,170,166,166,166,50,166,166,166,170,170,170,170,170,170
www.freemalaysiatoday.com,169,169,169,169,169,169,164,164,120,71,169,169,169,169,169,169,169,169,169,169,169,160,160,160,100,160,160,160,169,165,165,165,94,165,165,165,169,169,169,169,169,169
medium.com,169,169,169,169,169,169,148,148,84,86,169,169,169,169,169,169,169,169,169,169,169,147,147,147,53,147,147,147,169,167,167,167,53,167,167,167,169,169,169,169,169,169
www.euronews.com,168,168,168,168,168,168,153,153,92,85,168,168,168,168,168,168,168,168,168,168,168,151,151,151,60,151,151,151,168,166,166,166,69,166,166,166,168,168,168,168,168,168
cryptopotato.com,168,168,168,168,168,168,163,163,117,69,168,168,168,168,168,168,168,168,168,168,168,163,163,163,29,163,163,163,168,168,168,168,15,168,168,168,168,168,168,168,168,168
www.wired.com,167,167,167,167,167,167,155,155,90,80,167,167,167,167,167,167,167,167,167,167,167,155,155,155,59,155,155,155,167,167,167,167,49,167,167,167,167,167,167,167,167,167
www.globenewswire.com,166,166,166,166,166,166,155,155,123,35,166,166,166,166,166,166,166,166,166,166,166,151,151,151,54,151,151,151,166,160,160,160,46,160,160,160,166,166,166,166,166,166
www.theepochtimes.com,166,166,166,166,166,166,155,155,110,73,166,166,166,166,166,166,166,166,166,166,166,153,153,153,92,153,153,153,166,164,164,164,95,164,164,164,166,166,166,166,166,166
punchng.com,165,165,165,165,165,165,148,148,56,102,165,165,165,165,165,165,165,165,165,165,165,143,143,143,68,143,143,143,165,159,159,159,75,159,159,159,165,165,165,165,165,165
www.bostonglobe.com,161,161,161,161,161,161,134,134,70,74,161,161,161,161,161,161,161,161,161,161,161,134,134,134,61,134,134,134,161,161,161,161,46,161,161,161,161,161,161,161,161,161
www.cbsnews.com,159,159,159,159,159,159,138,138,70,75,159,159,159,159,159,159,159,159,159,159,159,138,138,138,61,138,138,138,159,159,159,159,54,159,159,159,159,159,159,159,159,159
www.the-sun.com,158,158,158,158,158,158,140,140,84,67,158,158,158,158,158,158,158,158,158,158,158,138,138,138,41,138,138,138,158,156,156,156,49,156,156,156,158,158,158,158,158,158
www.chicagotribune.com,156,156,156,156,156,156,138,138,87,63,156,156,156,156,156,156,156,156,156,156,156,137,137,137,82,137,137,137,156,155,155,155,75,155,155,155,156,156,156,156,156,156
www.channelnewsasia.com,155,155,155,155,155,155,146,146,96,77,155,155,155,155,155,155,155,155,155,155,155,145,145,145,76,145,145,145,155,154,154,154,77,154,154,154,155,155,155,155,155,155
mondaq.com,155,155,155,155,155,155,143,143,58,98,155,155,155,155,155,155,155,155,155,155,155,142,142,142,36,142,142,142,155,154,154,154,36,154,154,154,155,155,155,155,155,155
www.theedgemarkets.com,155,155,155,155,155,155,140,140,74,83,155,155,155,155,155,155,155,155,155,155,155,133,133,133,42,133,133,133,155,146,146,146,47,146,146,146,155,155,155,155,155,155
www.cryptoglobe.com,153,153,153,153,153,153,144,144,104,73,153,153,153,153,153,153,153,153,153,153,153,142,142,142,47,142,142,142,153,149,150,150,46,149,149,150,153,153,153,153,153,153
www.crypto-news-flash.com,152,152,152,152,152,152,142,142,103,59,152,152,152,152,152,152,152,152,152,152,152,142,142,142,56,142,142,142,152,152,152,152,64,152,152,152,152,152,152,152,152,152
www.foxnews.com,149,149,149,149,149,149,141,141,92,57,149,149,149,149,149,149,149,149,149,149,149,141,141,141,51,141,141,141,149,149,149,149,46,149,149,149,149,149,149,149,149,149
www.investorideas.com,148,148,148,148,148,148,140,140,100,46,148,148,148,148,148,148,148,148,148,148,148,138,138,138,73,138,138,138,148,146,146,146,25,146,146,146,148,148,148,148,148,148
www.thebahamasweekly.com,147,147,147,147,147,147,125,125,68,69,147,147,147,147,147,147,147,147,147,147,147,125,125,125,101,125,125,125,147,147,147,147,120,147,147,147,147,147,147,147,147,147
www.france24.com,144,144,144,144,144,144,132,132,94,69,144,144,144,144,144,144,144,144,144,144,144,132,132,132,52,132,132,132,144,144,144,144,45,144,144,144,144,144,144,144,144,144
www.businessghana.com,140,140,140,140,140,140,134,134,83,67,140,140,140,140,140,140,140,140,140,140,140,123,123,123,39,123,123,123,140,129,129,129,32,129,129,129,140,140,140,140,140,140
www.deepdotweb.com,139,139,139,139,139,139,123,123,80,65,139,139,139,139,139,139,139,139,139,139,139,123,123,123,46,123,123,123,139,139,139,139,47,139,139,139,139,139,139,139,139,139
www.techtimes.com,139,139,139,139,139,139,130,130,78,75,139,139,139,139,139,139,139,139,139,139,139,127,127,127,28,127,127,127,139,136,136,136,30,136,136,136,139,139,139,139,139,139
hacked.com,137,137,137,137,137,137,125,125,76,67,137,137,137,137,137,137,137,137,137,137,137,119,119,119,46,119,119,119,137,131,131,131,45,131,131,131,137,137,137,137,137,137
www.sun-sentinel.com,137,137,137,137,137,137,120,120,67,59,137,137,137,137,137,137,137,137,137,137,137,120,120,120,51,120,120,120,137,136,136,136,33,136,136,136,137,137,137,137,137,137
www.straitstimes.com,135,135,135,135,135,135,120,120,65,72,135,135,135,135,135,135,135,135,135,135,135,120,120,120,57,120,120,120,135,135,135,135,61,135,135,135,135,135,135,135,135,135
www.cointelegraph.com,135,135,135,135,135,135,125,125,84,63,135,135,135,135,135,135,135,135,135,135,135,124,124,124,37,124,124,124,135,134,134,134,39,134,134,134,135,135,135,135,135,135
www.vanguardngr.com,135,135,135,135,135,135,116,116,53,72,135,135,135,135,135,135,135,135,135,135,135,114,114,114,68,114,114,114,135,133,133,133,73,133,133,133,135,135,135,135,135,135
www.fin24.com,134,134,134,134,134,134,126,126,77,66,134,134,134,134,134,134,134,134,134,134,134,125,125,125,61,125,125,125,134,133,133,133,68,133,133,133,134,134,134,134,134,134
dailyhodl.com,133,133,133,133,133,133,118,118,70,66,133,133,133,133,133,133,133,133,133,133,133,110,110,110,38,110,110,110,133,125,125,125,44,125,125,125,133,133,133,133,133,133
www.inquisitr.com,132,132,132,132,132,132,128,128,74,64,132,132,132,132,132,132,132,132,132,132,132,127,127,127,50,127,127,127,132,131,131,131,31,131,131,131,132,132,132,132,132,132
www.rawstory.com,131,131,131,131,131,131,124,124,72,61,131,131,131,131,131,131,131,131,131,131,131,124,124,124,40,124,124,124,131,131,131,131,36,131,131,131,131,131,131,131,131,131
www.latimes.com,130,130,130,130,130,130,122,122,75,57,130,130,130,130,130,130,130,130,130,130,130,121,121,121,79,121,121,121,130,129,129,129,64,129,129,129,130,130,130,130,130,130
www.kitco.com,130,130,130,130,130,130,118,118,74,69,130,130,130,130,130,130,130,130,130,130,130,117,117,117,63,117,117,117,130,128,128,128,67,128,128,128,130,130,130,130,130,130
www.economist.com,130,130,130,130,130,130,128,128,66,71,130,130,130,130,130,130,130,130,130,130,130,128,128,128,87,128,128,128,130,130,130,130,77,130,130,130,130,130,130,130,130,130
www.fxpips.com,130,130,130,130,130,130,119,119,72,67,130,130,130,130,130,130,130,130,130,130,130,118,118,118,44,118,118,118,130,129,129,129,47,129,129,129,130,130,130,130,130,130
ourbitcoinnews.com,128,128,128,128,128,128,117,117,90,39,128,128,128,128,128,128,128,128,128,128,128,115,115,115,53,115,115,115,128,126,126,126,56,126,126,126,128,128,128,128,128,128
www.thedailybeast.com,128,128,128,128,128,128,117,117,59,65,128,128,128,128,128,128,128,128,128,128,128,116,116,116,48,116,116,116,128,127,127,127,52,127,127,127,128,128,128,128,128,128
www.sentinelassam.com,128,128,128,128,128,128,119,119,42,80,128,128,128,128,128,128,128,128,128,128,128,69,69,69,52,69,69,69,128,77,77,77,59,77,77,77,128,128,128,128,128,128
www.rttnews.com,127,127,127,127,127,127,120,120,77,60,127,127,127,127,127,127,127,127,127,127,127,116,116,116,51,116,116,116,127,123,123,123,47,123,123,123,127,127,127,127,127,127
www.mediaite.com,127,127,127,127,127,127,120,120,81,56,127,127,127,127,127,127,127,127,127,127,127,119,119,119,40,119,119,119,127,126,126,126,31,126,126,126,127,127,127,127,127,127
cryptovest.com,126,126,126,126,126,126,120,120,69,71,126,126,126,126,126,126,126,126,126,126,126,119,119,119,32,119,119,119,126,125,125,125,34,125,125,125,126,126,126,126,126,126
abcnews.go.com,126,126,126,126,126,126,118,118,66,60,126,126,126,126,126,126,126,126,126,126,126,118,118,118,67,118,118,118,126,126,126,126,71,126,126,126,126,126,126,126,126,126
99bitcoins.com,126,126,126,126,126,126,113,113,71,64,126,126,126,126,126,126,126,126,126,126,126,109,111,111,43,109,111,111,126,122,124,124,51,122,124,124,126,126,126,126,126,126
www.albawaba.com,124,124,124,124,124,124,109,109,64,60,124,124,124,124,124,124,124,124,124,124,124,106,106,106,28,106,106,106,124,121,121,121,33,121,121,121,124,124,124,124,124,124
ewnews.com,123,123,123,123,123,123,115,115,52,65,123,123,123,123,123,123,123,123,123,123,123,115,115,115,90,115,115,115,123,123,123,123,98,123,123,123,123,123,123,123,123,123
techcrunch.com,123,123,123,123,123,123,113,113,59,67,123,123,123,123,123,123,123,123,123,123,123,105,105,105,21,105,105,105,123,115,115,115,15,115,115,115,123,123,123,123,123,123
nypost.com,122,122,122,122,122,122,109,109,64,57,122,122,122,122,122,122,122,122,122,122,122,102,102,102,38,102,102,102,122,115,115,115,39,115,115,115,122,122,122,122,122,122
www.americanbanker.com,121,121,121,121,121,121,111,111,40,78,121,121,121,121,121,121,121,121,121,121,121,108,108,108,38,108,108,108,121,118,118,118,25,118,118,118,121,121,121,121,121,121
www.nationmultimedia.com,121,121,121,121,121,121,105,105,41,73,121,121,121,121,121,121,121,121,121,121,121,88,88,88,37,88,88,88,121,104,104,104,41,104,104,104,121,121,121,121,121,121
www.govtech.com,118,118,118,118,118,118,107,107,71,48,118,118,118,118,118,118,118,118,118,118,118,107,107,107,52,107,107,107,118,118,118,118,37,118,118,118,118,118,118,118,118,118
cryptonews.com,114,114,114,114,114,114,99,99,59,52,114,114,114,114,114,114,114,114,114,114,114,99,99,99,24,99,99,99,114,114,114,114,27,114,114,114,114,114,114,114,114,114
thenassauguardian.com,113,113,113,113,113,113,97,97,55,43,113,113,113,113,113,113,113,113,113,113,113,97,97,97,56,97,97,97,113,113,113,113,71,113,113,113,113,113,113,113,113,113
www.economywatch.com,113,113,113,113,113,113,95,95,46,58,113,113,113,113,113,113,113,113,113,113,113,95,95,95,8,95,95,95,113,113,113,113,12,113,113,113,113,113,113,113,113,113
www.firstpost.com,111,111,111,111,111,111,103,103,66,64,111,111,111,111,111,111,111,111,111,111,111,100,100,100,57,100,100,100,111,108,108,108,61,108,108,108,111,111,111,111,111,111
www.deccanherald.com,110,110,110,110,110,110,96,96,33,69,110,110,110,110,110,110,110,110,110,110,110,94,94,94,79,94,94,94,110,108,108,108,94,108,108,108,110,110,110,110,110,110
www.aljazeera.com,108,108,108,108,108,108,97,97,67,50,108,108,108,108,108,108,108,108,108,108,108,95,95,95,37,95,95,95,108,103,103,103,39,103,103,103,108,108,108,108,108,108
www.govinfosecurity.com,107,107,107,107,107,107,96,96,69,40,107,107,107,107,107,107,107,107,107,107,107,95,95,95,39,95,95,95,107,106,106,106,39,106,106,106,107,107,107,107,107,107
ambcrypto.com,107,107,107,107,107,107,94,94,59,48,107,107,107,107,107,107,107,107,107,107,107,93,93,93,32,93,93,93,107,105,105,105,42,105,105,105,107,107,107,107,107,107
tribuneonlineng.com,107,107,107,107,107,107,94,94,43,55,107,107,107,107,107,107,107,107,107,107,107,94,94,94,65,94,94,94,107,107,107,107,69,107,107,107,107,107,107,107,107,107
www.technologyreview.com,105,105,105,105,105,105,87,87,53,44,105,105,105,105,105,105,105,105,105,105,105,84,84,84,39,84,84,84,105,102,102,102,30,102,102,102,105,105,105,105,105,105
mashable.com,104,104,104,104,104,104,92,92,62,51,104,104,104,104,104,104,104,104,104,104,104,91,91,91,34,91,91,91,104,103,103,103,32,103,103,103,104,104,104,104,104,104
coinrivet.com,101,101,101,101,101,101,83,83,57,45,101,101,101,101,101,101,101,101,101,101,101,83,83,83,24,83,83,83,101,101,101,101,26,101,101,101,101,101,101,101,101,101
www.itechpost.com,100,100,100,100,100,100,93,93,55,49,100,100,100,100,100,100,100,100,100,100,100,90,90,90,35,90,90,90,100,97,97,97,30,97,97,97,100,100,100,100,100,100
usethebitcoin.com,99,99,99,99,99,99,92,92,47,57,99,99,99,99,99,99,99,99,99,99,99,91,91,91,21,91,91,91,99,98,98,98,22,98,98,98,99,99,99,99,99,99
gizmodo.com,99,99,99,99,99,99,91,91,58,57,99,99,99,99,99,99,99,99,99,99,99,90,90,90,48,90,90,90,99,98,98,98,41,98,98,98,99,99,99,99,99,99
greece.greekreporter.com,99,99,99,99,99,99,96,96,88,26,99,99,99,99,99,99,99,99,99,99,99,96,96,96,29,96,96,96,99,99,99,99,29,99,99,99,99,99,99,99,99,99
www.dawn.com,99,99,99,99,99,99,93,93,45,63,99,99,99,99,99,99,99,99,99,99,99,93,93,93,37,93,93,93,99,99,99,99,37,99,99,99,99,99,99,99,99,99
www.orlandosentinel.com,99,99,99,99,99,99,85,85,35,54,99,99,99,99,99,99,99,99,99,99,99,85,85,85,53,85,85,85,99,99,99,99,46,99,99,99,99,99,99,99,99,99
www.biznews.com,98,98,98,98,98,98,87,87,47,46,98,98,98,98,98,98,98,98,98,98,98,86,86,86,32,86,86,86,98,97,97,97,31,97,97,97,98,98,98,98,98,98
uk.finance.yahoo.com,98,98,98,98,98,98,97,97,92,8,98,98,98,98,98,98,98,98,98,98,98,96,96,96,9,96,96,96,98,97,97,97,3,97,97,97,98,98,98,98,98,98
news.softpedia.com,97,97,97,97,97,97,91,91,39,69,97,97,97,97,97,97,97,97,97,97,97,83,83,83,21,83,83,83,97,89,89,89,19,89,89,89,97,97,97,97,97,97
www.bankingtech.com,95,95,95,95,95,95,84,84,49,45,95,95,95,95,95,95,95,95,95,95,95,84,84,84,21,84,84,84,95,95,95,95,24,95,95,95,95,95,95,95,95,95
www.seattletimes.com,95,95,95,95,95,95,79,79,43,44,95,95,95,95,95,95,95,95,95,95,95,77,77,77,38,77,77,77,95,93,93,93,25,93,93,93,95,95,95,95,95,95
www.zawya.com,95,95,95,95,95,95,92,92,61,42,95,95,95,95,95,95,95,95,95,95,95,89,89,89,41,89,89,89,95,92,92,92,43,92,92,92,95,95,95,95,95,95
zeenews.india.com,95,95,95,95,95,95,88,88,49,51,95,95,95,95,95,95,95,95,95,95,95,87,87,87,70,87,87,87,95,94,94,94,66,94,94,94,95,95,95,95,95,95
tynmagazine.com,95,95,95,95,95,95,92,92,88,19,95,95,95,95,95,95,95,95,95,95,95,92,92,92,0,92,92,92,95,95,95,95,0,95,95,95,95,95,95,95,95,95
www.themalaymailonline.com,93,93,93,93,93,93,87,87,57,60,93,93,93,93,93,93,93,93,93,93,93,82,82,82,39,82,82,82,93,88,88,88,40,88,88,88,93,93,93,93,93,93
www.enterprise-security-today.com,93,93,93,93,93,93,89,89,44,52,93,93,93,93,93,93,93,93,93,93,93,88,88,88,47,88,88,88,93,92,92,92,31,92,92,92,93,93,93,93,93,93
www.courant.com,92,92,92,92,92,92,89,89,42,53,92,92,92,92,92,92,92,92,92,92,92,89,89,89,19,89,89,89,92,91,91,91,11,91,91,91,92,92,92,92,92,92
www.oann.com,92,92,92,92,92,92,88,88,70,48,92,92,92,92,92,92,92,92,92,92,92,88,88,88,40,88,88,88,92,92,92,92,35,92,92,92,92,92,92,92,92,92
www.politico.com,91,91,91,91,91,91,84,84,50,42,91,91,91,91,91,91,91,91,91,91,91,84,84,84,34,84,84,84,91,91,91,91,20,91,91,91,91,91,91,91,91,91
www.proactiveinvestors.com,90,90,90,90,90,90,83,83,58,37,90,90,90,90,90,90,90,90,90,90,90,79,79,79,23,79,79,79,90,85,85,85,25,85,85,85,90,90,90,90,90,90
www.investmentwatchblog.com,90,90,90,90,90,90,72,72,34,46,90,90,90,90,90,90,90,90,90,90,90,66,66,66,16,66,66,66,90,83,83,83,24,83,83,83,90,90,90,90,90,90
www.chron.com,89,89,89,89,89,89,77,77,53,33,89,89,89,89,89,89,89,89,89,89,89,76,76,76,26,76,76,76,89,88,88,88,30,88,88,88,89,89,89,89,89,89
www.vosizneias.com,89,89,89,89,89,89,86,86,63,31,89,89,89,89,89,89,89,89,89,89,89,86,86,86,61,86,86,86,89,89,89,89,54,89,89,89,89,89,89,89,89,89
www.cnet.com,88,88,88,88,88,88,73,73,50,36,88,88,88,88,88,88,88,88,88,88,88,67,67,67,23,67,67,67,88,80,80,80,28,80,80,80,88,88,88,88,88,88
www.livetradingnews.com,88,88,88,88,88,88,81,81,56,48,88,88,88,88,88,88,88,88,88,88,88,78,78,78,13,78,78,78,88,85,85,85,10,85,85,85,88,88,88,88,88,88
www.marketscreener.com,88,88,88,88,88,88,80,80,48,46,88,88,88,88,88,88,88,88,88,88,88,77,77,77,45,77,77,77,88,85,85,85,51,85,85,85,88,88,88,88,88,88
www.sify.com,87,87,87,87,87,87,81,81,48,45,87,87,87,87,87,87,87,87,87,87,87,79,79,79,37,79,79,79,87,85,85,85,45,85,85,85,87,87,87,87,87,87
www.ejinsight.com,85,85,85,85,85,85,80,80,43,53,85,85,85,85,85,85,85,85,85,85,85,75,75,75,34,75,75,75,85,80,80,80,32,80,80,80,85,85,85,85,85,85
www.sandiegouniontribune.com,83,83,83,83,83,83,73,73,61,20,83,83,83,83,83,83,83,83,83,83,83,73,73,73,29,73,73,73,83,83,83,83,7,83,83,83,83,83,83,83,83,83
www.actionforex.com,82,82,82,82,82,82,78,78,46,50,82,82,82,82,82,82,82,82,82,82,82,74,74,74,4,74,74,74,82,77,77,77,5,77,77,77,82,82,82,82,82,82
www.theblockcrypto.com,82,82,82,82,82,82,76,76,53,40,82,82,82,82,82,82,82,82,82,82,82,72,72,72,35,72,72,72,82,78,78,78,40,78,78,78,82,82,82,82,82,82
financefeeds.com,82,82,82,82,82,82,77,77,54,31,82,82,82,82,82,82,82,82,82,82,82,77,77,77,47,77,77,77,82,82,82,82,50,82,82,82,82,82,82,82,82,82
moneyweek.com,82,82,82,82,82,82,70,70,35,45,82,82,82,82,82,82,82,82,82,82,82,68,68,68,21,68,68,68,82,80,80,80,24,80,80,80,82,82,82,82,82,82
bdnews24.com,82,82,82,82,82,82,77,77,39,49,82,82,82,82,82,82,82,82,82,82,82,77,77,77,27,77,77,77,82,82,82,82,31,82,82,82,82,82,82,82,82,82
www.naija247news.com,81,81,81,81,81,81,71,71,30,46,81,81,81,81,81,81,81,81,81,81,81,70,70,70,42,70,70,70,81,80,80,80,48,80,80,80,81,81,81,81,81,81
www.irishtimes.com,81,81,81,81,81,81,77,77,52,26,81,81,81,81,81,81,81,81,81,81,81,74,74,74,61,74,74,74,81,78,78,78,50,78,78,78,81,81,81,81,81,81
nz.finance.yahoo.com,81,81,81,81,81,81,73,73,47,34,81,81,81,81,81,81,81,81,81,81,81,73,73,73,25,73,73,73,81,81,81,81,29,81,81,81,81,81,81,81,81,81
moneymorning.com,81,81,81,81,81,81,78,78,47,45,81,81,81,81,81,81,81,81,81,81,81,76,76,76,11,76,76,76,81,78,78,78,8,78,78,78,81,81,81,81,81,81
malaysiandigest.com,80,80,80,80,80,80,76,76,53,49,80,80,80,80,80,80,80,80,80,80,80,74,74,74,33,74,74,74,80,78,78,78,32,78,78,78,80,80,80,80,80,80
altcointoday.com,80,80,80,80,80,80,74,74,55,25,80,80,80,80,80,80,80,80,80,80,80,73,73,73,29,73,73,73,80,79,79,79,33,79,79,79,80,80,80,80,80,80
www.chepicap.com,80,80,80,80,80,80,72,72,45,36,80,80,80,80,80,80,80,80,80,80,80,72,72,72,29,72,72,72,80,80,80,80,22,80,80,80,80,80,80,80,80,80
www.siliconrepublic.com,80,80,80,80,80,80,74,74,50,41,80,80,80,80,80,80,80,80,80,80,80,73,73,73,19,73,73,73,80,79,79,79,20,79,79,79,80,80,80,80,80,80
www.asiaone.com,80,80,80,80,80,80,70,70,47,38,80,80,80,80,80,80,80,80,80,80,80,66,66,66,25,66,66,66,80,75,75,75,28,75,75,75,80,80,80,80,80,80
www.engadget.com,78,78,78,78,78,78,69,69,47,41,78,78,78,78,78,78,78,78,78,78,78,65,65,65,13,65,65,65,78,74,74,74,17,74,74,74,78,78,78,78,78,78
techcabal.com,77,77,77,77,77,77,73,73,46,36,77,77,77,77,77,77,77,77,77,77,77,69,69,69,32,69,69,69,77,73,73,73,34,73,73,73,77,77,77,77,77,77
www.premiumtimesng.com,77,77,77,77,77,77,72,72,30,39,77,77,77,77,77,77,77,77,77,77,77,72,72,72,33,72,72,72,77,77,77,77,30,77,77,77,77,77,77,77,77,77
venturebeat.com,76,76,76,76,76,76,66,66,43,36,76,76,76,76,76,76,76,76,76,76,76,64,64,64,26,64,64,64,76,74,74,74,27,74,74,74,76,76,76,76,76,76
eng.ambcrypto.com,76,76,76,76,76,76,75,75,59,11,76,76,76,76,76,76,76,76,76,76,76,73,73,73,31,73,73,73,76,74,74,74,24,74,74,74,76,76,76,76,76,76
ca.investing.com,76,76,76,76,76,76,73,73,54,35,76,76,76,76,76,76,76,76,76,76,76,73,73,73,52,73,73,73,76,76,76,76,57,76,76,76,76,76,76,76,76,76
www.thestar.com,74,74,74,74,74,74,68,68,37,42,74,74,74,74,74,74,74,74,74,74,74,68,68,68,29,68,68,68,74,74,74,74,36,74,74,74,74,74,74,74,74,74
www.naturalnews.com,74,74,74,74,74,74,70,70,42,35,74,74,74,74,74,74,74,74,74,74,74,70,70,70,21,70,70,70,74,74,74,74,23,74,74,74,74,74,74,74,74,74
www.thenationalnews.com,73,73,73,73,73,73,63,63,22,48,73,73,73,73,73,73,73,73,73,73,73,60,60,60,35,60,60,60,73,70,70,70,40,70,70,70,73,73,73,73,73,73
www.onenewspage.com,73,73,73,73,73,73,69,69,55,33,73,73,73,73,73,73,73,73,73,73,73,64,64,64,29,64,64,64,73,68,68,68,21,68,68,68,73,73,73,73,73,73
www.wiredprnews.com,73,73,73,73,73,73,68,68,48,31,73,73,73,73,73,73,73,73,73,73,73,66,66,66,16,66,66,66,73,71,71,71,19,71,71,71,73,73,73,73,73,73
www.dailyfx.com,73,73,73,73,73,73,65,65,43,32,73,73,73,73,73,73,73,73,73,73,73,61,61,61,30,61,61,61,73,68,68,68,31,68,68,68,73,73,73,73,73,73
au.news.yahoo.com,73,73,73,73,73,73,69,69,44,38,73,73,73,73,73,73,73,73,73,73,73,69,69,69,55,69,69,69,73,73,73,73,54,73,73,73,73,73,73,73,73,73
www.novinite.com,73,73,73,73,73,73,68,68,39,41,73,73,73,73,73,73,73,73,73,73,73,68,68,68,49,68,68,68,73,73,73,73,58,73,73,73,73,73,73,73,73,73
nigerianpilot.com,72,72,72,72,72,72,66,66,37,38,72,72,72,72,72,72,72,72,72,72,72,66,66,66,29,66,66,66,72,72,72,72,31,72,72,72,72,72,72,72,72,72
time.com,72,72,72,72,72,72,65,65,38,38,72,72,72,72,72,72,72,72,72,72,72,62,62,62,31,62,62,62,72,69,69,69,31,69,69,69,72,72,72,72,72,72
www.washingtonexaminer.com,72,72,72,72,72,72,66,66,34,39,72,72,72,72,72,72,72,72,72,72,72,66,66,66,37,66,66,66,72,72,72,72,27,72,72,72,72,72,72,72,72,72
interestingengineering.com,72,72,72,72,72,72,69,69,49,25,72,72,72,72,72,72,72,72,72,72,72,69,69,69,12,69,69,69,72,72,72,72,12,72,72,72,72,72,72,72,72,72
www.ekathimerini.com,70,70,70,70,70,70,68,68,59,22,70,70,70,70,70,70,70,70,70,70,70,68,68,68,15,68,68,68,70,70,70,70,21,70,70,70,70,70,70,70,70,70
www.dallasnews.com,69,69,69,69,69,69,62,62,37,28,69,69,69,69,69,69,69,69,69,69,69,62,62,62,23,62,62,62,69,69,69,69,23,69,69,69,69,69,69,69,69,69
money.cnn.com,68,68,68,68,68,68,65,65,24,45,68,68,68,68,68,68,68,68,68,68,68,63,63,63,8,63,63,63,68,66,66,66,12,66,66,66,68,68,68,68,68,68
www.cnn.com,68,68,68,68,68,68,57,57,25,34,68,68,68,68,68,68,68,68,68,68,68,57,57,57,37,57,57,57,68,68,68,68,31,68,68,68,68,68,68,68,68,68
www.fxempire.com,68,68,68,68,68,68,61,61,38,32,68,68,68,68,68,68,68,68,68,68,68,60,60,60,15,60,60,60,68,67,67,67,19,67,67,67,68,68,68,68,68,68
bgr.com,68,68,68,68,68,68,67,67,43,48,68,68,68,68,68,68,68,68,68,68,68,64,64,64,12,64,64,64,68,65,65,65,13,65,65,65,68,68,68,68,68,68
m.themalaymailonline.com,68,68,68,68,68,68,66,66,44,34,68,68,68,68,68,68,68,68,68,68,68,66,66,66,21,66,66,66,68,68,68,68,22,68,68,68,68,68,68,68,68,68
www.mcall.com,68,68,68,68,68,68,66,66,39,38,68,68,68,68,68,68,68,68,68,68,68,63,63,63,28,63,63,63,68,65,65,65,17,65,65,65,68,68,68,68,68,68
www.jdsupra.com,67,67,67,67,67,67,65,65,22,44,67,67,67,67,67,67,67,67,67,67,67,63,63,63,17,63,63,63,67,64,64,64,12,64,64,64,67,67,67,67,67,67
cryptobriefing.com,67,67,67,67,67,67,65,65,44,41,67,67,67,67,67,67,67,67,67,67,67,65,65,65,9,65,65,65,67,67,67,67,10,67,67,67,67,67,67,67,67,67
apnews.com,66,66,66,66,66,66,62,62,31,33,66,66,66,66,66,66,66,66,66,66,66,60,60,60,22,60,60,60,66,63,63,63,25,63,63,63,66,66,66,66,66,66
leaderpost.com,66,66,66,66,66,66,63,63,29,40,66,66,66,66,66,66,66,66,66,66,66,62,62,62,40,62,62,62,66,65,65,65,45,65,65,65,66,66,66,66,66,66
www.wealthmanagement.com,66,66,66,66,66,66,63,63,26,43,66,66,66,66,66,66,66,66,66,66,66,57,57,57,18,57,57,57,66,60,60,60,17,60,60,60,66,66,66,66,66,66
themarketmogul.com,65,65,65,65,65,65,62,62,40,23,65,65,65,65,65,65,65,65,65,65,65,61,61,61,13,61,61,61,65,64,64,64,13,64,64,64,65,65,65,65,65,65
nairametrics.com,65,65,65,65,65,65,60,60,35,39,65,65,65,65,65,65,65,65,65,65,65,56,56,56,12,56,56,56,65,61,61,61,15,61,61,61,65,65,65,65,65,65
www.eurasiareview.com,65,65,65,65,65,65,61,61,43,29,65,65,65,65,65,65,65,65,65,65,65,61,61,61,39,61,61,61,65,65,65,65,45,65,65,65,65,65,65,65,65,65
www.dealstreetasia.com,64,64,64,64,64,64,61,61,43,23,64,64,64,64,64,64,64,64,64,64,64,61,61,61,21,61,61,61,64,64,64,64,22,64,64,64,64,64,64,64,64,64
www.leaprate.com,64,64,64,64,64,64,55,55,38,26,64,64,64,64,64,64,64,64,64,64,64,55,55,55,19,55,55,55,64,64,64,64,23,64,64,64,64,64,64,64,64,64
